2026-01-06T22:03:19.072044296Z [inf]  🔍 Python path: /app/backend
2026-01-06T22:24:38.588166702Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - ⏱️ [22:24:38.576] ✅ Node selected, about to process content...
2026-01-06T22:24:38.588172735Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{now}} with Tuesday, January 6, 2026 at 5:24 PM EST in content
2026-01-06T22:24:38.588178586Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{customer_name}} with Kendrick in content
2026-01-06T22:24:38.588184446Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{callerName}} with  in content
2026-01-06T22:24:38.588190483Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{lead_id}} with None in content
2026-01-06T22:24:38.588196019Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{qc_tracking_enabled}} with False in content
2026-01-06T22:24:38.588201362Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{track_keywords}} with  in content
2026-01-06T22:24:38.588206744Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{expected_commitment}} with not_specified in content
2026-01-06T22:24:38.588211795Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{to_number}} with +17708336397 in content
2026-01-06T22:24:38.590515819Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{phone_number}} with +17708336397 in content
2026-01-06T22:24:38.590520542Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 🔧 Replaced {{email}} with None in content
2026-01-06T22:24:38.590525536Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - ✅ Using explicit SCRIPT mode (length: 89 chars) - will return text instantly
2026-01-06T22:24:38.590529621Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - Using flow node: Node Prompt: N001B_IntroAndHelpRequest_Only (V3 - Follows Name Confirmation) (type: conversation, mode: script)
2026-01-06T22:24:38.590535149Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - ⏱️ [22:24:38.576] 📄 About to process content (mode=script, length=89)
2026-01-06T22:24:38.590539209Z [err]  2026-01-06 22:24:38,576 - core_calling_service - INFO - 📤 Streaming script as 2 sentence(s)
2026-01-06T22:24:38.590543565Z [err]  2026-01-06 22:24:38,576 - server - INFO - 📤 Sentence arrived from LLM: This is Jake......
2026-01-06T22:24:38.590548010Z [err]  2026-01-06 22:24:38,577 - server - INFO - ⏱️ [TIMING] TTFS (Time To First Sentence): 478ms
2026-01-06T22:24:38.590552890Z [err]  2026-01-06 22:24:38,577 - server - INFO - ⚡ Starting REAL-TIME TTS for first sentence
2026-01-06T22:24:38.590556798Z [err]  2026-01-06 22:24:38,577 - server - INFO - 🔍 Persistent TTS lookup: call_id=v3:khay0-kcVBpEpUMPo..., session=FOUND
2026-01-06T22:24:38.590560638Z [err]  2026-01-06 22:24:38,577 - server - INFO - 🚀 Streaming sentence #1 via persistent WebSocket
2026-01-06T22:24:38.590565068Z [err]  2026-01-06 22:24:38,577 - server - INFO - 🎵 TTS task #1 started at +0ms
2026-01-06T22:24:38.590569402Z [err]  2026-01-06 22:24:38,577 - server - INFO - ⏱️ [TIMING] TTFT_TTS (First TTS Task Started): 478ms
2026-01-06T22:24:38.590573503Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - 📤 Streamed script sentence 1/2: This is Jake......
2026-01-06T22:24:38.592754418Z [err]  2026-01-06 22:24:38,578 - server - INFO - ✅ LLM finished in 479ms, TTS tasks already running in background
2026-01-06T22:24:38.592761488Z [err]  2026-01-06 22:24:38,578 - server - INFO - 🎵 Streaming 2 TTS chunks as they complete...
2026-01-06T22:24:38.592766247Z [err]  2026-01-06 22:24:38,578 - server - INFO - 🚀 Persistent TTS: Audio already streaming in background!
2026-01-06T22:24:38.592782318Z [err]  2026-01-06 22:24:38,577 - server - INFO - 📤 Sentence arrived from LLM: I was just, um, wondering if you could possibly he...
2026-01-06T22:24:38.592791879Z [err]  2026-01-06 22:24:38,577 - server - INFO - 🔍 Persistent TTS lookup: call_id=v3:khay0-kcVBpEpUMPo..., session=FOUND
2026-01-06T22:24:38.592798015Z [err]  2026-01-06 22:24:38,577 - server - INFO - 🚀 Streaming sentence #2 via persistent WebSocket
2026-01-06T22:24:38.592803847Z [err]  2026-01-06 22:24:38,577 - server - INFO - 🎵 TTS task #2 started at +0ms
2026-01-06T22:24:38.592809157Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - 📤 Streamed script sentence 2/2: I was just, um, wondering if you could possibly he...
2026-01-06T22:24:38.592814807Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - 🔊 Silence tracking reset for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA (user responded)
2026-01-06T22:24:38.592820008Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - ✅ User responded to regular message, resetting counter
2026-01-06T22:24:38.592825468Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - 💾 Storing node ID 1763159750250 in conversation history
2026-01-06T22:24:38.592830762Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - LLM response (0.38s): This is Jake... I was just, um, wondering if you could possibly help me out for a moment?
2026-01-06T22:24:38.592834893Z [err]  2026-01-06 22:24:38,577 - core_calling_service - INFO - Total latency: 0.38s
2026-01-06T22:24:38.594925040Z [err]  2026-01-06 22:24:38,578 - server - INFO -    2 sentences queued and playing seamlessly
2026-01-06T22:24:38.594934375Z [err]  2026-01-06 22:24:38,578 - persistent_tts_service - INFO - 🎤 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Streaming sentence #2: This is Jake......
2026-01-06T22:24:38.594940746Z [err]  2026-01-06 22:24:38,578 - persistent_tts_service - INFO - 🚀 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Sent sentence #2 (NON-BLOCKING) in 0ms
2026-01-06T22:24:38.594946445Z [err]  2026-01-06 22:24:38,578 - persistent_tts_service - INFO - 📊 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] DIAGNOSTIC: pending_sentences=1, audio_queue=0, is_first=True, is_last=False
2026-01-06T22:24:38.594953116Z [err]  2026-01-06 22:24:38,578 - persistent_tts_service - INFO - 🎤 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Streaming sentence #3: I was just, um, wondering if you could possibly he...
2026-01-06T22:24:38.594959545Z [err]  2026-01-06 22:24:38,578 - persistent_tts_service - INFO - 🚀 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Sent sentence #3 (NON-BLOCKING) in 0ms
2026-01-06T22:24:38.594965578Z [err]  2026-01-06 22:24:38,578 - persistent_tts_service - INFO - 📊 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] DIAGNOSTIC: pending_sentences=2, audio_queue=0, is_first=False, is_last=False
2026-01-06T22:24:38.594971206Z [err]  2026-01-06 22:24:38,579 - persistent_tts_service - INFO - 🎧 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Receiver processing sentence #2: 'This is Jake......'
2026-01-06T22:24:38.594976994Z [err]  2026-01-06 22:24:38,579 - persistent_tts_service - INFO - 📊 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] DIAGNOSTIC: queue_latency=0ms, pending_sentences=1, audio_queue=0, interrupted=False
2026-01-06T22:24:38.594982708Z [err]  2026-01-06 22:24:38,579 - server - INFO - ✅ All 2 persistent TTS streams completed
2026-01-06T22:24:38.597401372Z [err]  2026-01-06 22:24:38,579 - server - INFO - ✅ Agent generation complete (persistent TTS) - response window closed
2026-01-06T22:24:38.597407748Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  FIRST AUDIO STARTED: 480ms from user stop 🚀
2026-01-06T22:24:38.597411903Z [err]  2026-01-06 22:24:38,579 - core_calling_service - INFO - 🤖 Agent started speaking for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA
2026-01-06T22:24:38.597416857Z [err]  2026-01-06 22:24:38,579 - server - INFO - ✅ Agent generation complete - response window closed
2026-01-06T22:24:38.597420436Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  ═══════════════════════════════════════════════
2026-01-06T22:24:38.597424151Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] ==== E2E LATENCY SUMMARY ====
2026-01-06T22:24:38.597428684Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] STT: 12ms (provider: soniox, model: stt-rt-v3)
2026-01-06T22:24:38.597432731Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] LLM_TOTAL: 479ms (provider: grok, model: grok-4-1-fast-non-reasoning)
2026-01-06T22:24:38.597436699Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] TTS_TOTAL: 2ms (provider: elevenlabs, websocket: False)
2026-01-06T22:24:38.597440396Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] E2E_TOTAL: 480ms (user stopped → play_audio_url called)
2026-01-06T22:24:38.597444108Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] ⚠️ NOTE: E2E_TOTAL does not include:
2026-01-06T22:24:38.597447817Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING]   - Telnyx processing time (~50-200ms)
2026-01-06T22:24:38.597451640Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING]   - Network latency to user's phone (~50-150ms)
2026-01-06T22:24:38.599767814Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING]   - Phone audio buffering (~50-200ms)
2026-01-06T22:24:38.599774221Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING]   - TOTAL MISSING: ~150-550ms typically
2026-01-06T22:24:38.599778457Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING]   - REAL USER LATENCY: 780ms estimated
2026-01-06T22:24:38.599783418Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] RESPONSE_TEXT: 89 chars, 2 sentences
2026-01-06T22:24:38.599787951Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] USER_INPUT: 'Yeah....'
2026-01-06T22:24:38.599791816Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] AI_RESPONSE: 'This is Jake... I was just, um, wondering if you could possi...'
2026-01-06T22:24:38.599795549Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  [TIMING] ==========================
2026-01-06T22:24:38.599799939Z [err]  2026-01-06 22:24:38,579 - server - INFO - ⏱️  ═══════════════════════════════════════════════
2026-01-06T22:24:39.187754976Z [err]  2026-01-06 22:24:38,848 - persistent_tts_service - INFO - 🎙️ [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] AGENT IS NOW SPEAKING (is_speaking=True)
2026-01-06T22:24:39.187763581Z [err]  2026-01-06 22:24:38,848 - persistent_tts_service - INFO - ⏱️ EXTEND playback_expected_end_time: +1.0s (total: 1.0s from now)
2026-01-06T22:24:39.187781061Z [err]  2026-01-06 22:24:38,777 - server - INFO - 🔊 Agent finished generating, 0 playbacks active - waiting for webhooks to close window and start silence tracking
2026-01-06T22:24:39.187784375Z [err]  2026-01-06 22:24:39,097 - persistent_tts_service - INFO - ⏱️ EXTEND playback_expected_end_time: +1.5s (total: 2.3s from now)
2026-01-06T22:24:39.187787684Z [err]  2026-01-06 22:24:38,777 - server - INFO - 🔍 END CALL CHECK: should_end_call=False, max_checkins=False, max_duration=False
2026-01-06T22:24:39.187792617Z [err]  2026-01-06 22:24:39,098 - persistent_tts_service - INFO - ✅ Sent 75 audio chunks via WebSocket
2026-01-06T22:24:39.187795629Z [err]  2026-01-06 22:24:38,848 - persistent_tts_service - INFO - 📤 Sending 8173 bytes of audio (52 chunks, 1.0s duration) via WebSocket
2026-01-06T22:24:39.187798889Z [err]  2026-01-06 22:24:38,777 - server - INFO - 📝 Saved assistant transcript and latency to database (Node: Node Prompt: N001B_IntroAndHelpRequest_Only (V3 - Follows Name Confirmation), Dead Air: 493ms)
2026-01-06T22:24:39.187804099Z [err]  2026-01-06 22:24:38,849 - persistent_tts_service - INFO - ✅ Sent 52 audio chunks via WebSocket
2026-01-06T22:24:39.187811075Z [err]  2026-01-06 22:24:39,097 - persistent_tts_service - INFO - 📤 Sending 11889 bytes of audio (75 chunks, 1.5s duration) via WebSocket
2026-01-06T22:24:39.187816995Z [err]  2026-01-06 22:24:39,097 - persistent_tts_service - INFO - 🎙️ [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] AGENT IS NOW SPEAKING (is_speaking=True)
2026-01-06T22:24:39.237393226Z [err]  2026-01-06 22:24:39,235 - persistent_tts_service - INFO - 📤 Sending 17833 bytes of audio (112 chunks, 2.2s duration) via WebSocket
2026-01-06T22:24:39.237397807Z [err]  2026-01-06 22:24:39,235 - persistent_tts_service - INFO - 🎙️ [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] AGENT IS NOW SPEAKING (is_speaking=True)
2026-01-06T22:24:39.237403779Z [err]  2026-01-06 22:24:39,235 - persistent_tts_service - INFO - ⏱️ EXTEND playback_expected_end_time: +2.2s (total: 4.3s from now)
2026-01-06T22:24:39.239620799Z [err]  2026-01-06 22:24:39,236 - persistent_tts_service - INFO - ✅ Sent 112 audio chunks via WebSocket
2026-01-06T22:24:40.167750302Z [err]  2026-01-06 22:24:40,166 - dead_air_monitor - INFO - 🔇 MONITOR: Skipping silence check - audio playing (3.4s left)
2026-01-06T22:24:40.672034153Z [err]  2026-01-06 22:24:40,669 - dead_air_monitor - INFO - 🔇 MONITOR: Skipping silence check - audio playing (2.9s left)
2026-01-06T22:24:41.239037439Z [err]  2026-01-06 22:24:41,236 - elevenlabs_ws_service - INFO - ⏱️  [TIMING] ElevenLabs audio stream complete (0.5s timeout reached) - End of Sentence
2026-01-06T22:24:41.239043541Z [err]  2026-01-06 22:24:41,236 - persistent_tts_service - INFO - ✅ [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Receiver finished sentence #2: 3 chunks in 2657ms
2026-01-06T22:24:41.239048129Z [err]  2026-01-06 22:24:41,236 - persistent_tts_service - INFO - 🎧 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Receiver processing sentence #3: 'I was just, um, wondering if y...'
2026-01-06T22:24:41.239052665Z [err]  2026-01-06 22:24:41,236 - persistent_tts_service - INFO - 📊 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] DIAGNOSTIC: queue_latency=2657ms, pending_sentences=0, audio_queue=0, interrupted=False
2026-01-06T22:24:42.648324106Z [err]  2026-01-06 22:24:42,643 - server - INFO - 📤 Audio flowing: 543 packets sent to Soniox (5s update)
2026-01-06T22:24:43.517372846Z [err]  2026-01-06 22:24:43,516 - server - INFO - 🎤 Soniox receiver alive - 13 messages received in last 10s
2026-01-06T22:24:43.681982573Z [err]  2026-01-06 22:24:43,680 - dead_air_monitor - INFO - ⏱️ Playback expected end time passed (0.1s ago), marking agent as done speaking
2026-01-06T22:24:43.681987634Z [err]  2026-01-06 22:24:43,680 - core_calling_service - INFO - ⏱️ SILENCE TIMER STARTED at 1767738283.6805837 for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA
2026-01-06T22:24:43.681991623Z [err]  2026-01-06 22:24:43,680 - core_calling_service - INFO - 🤖 Agent stopped speaking for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA
2026-01-06T22:24:43.738942395Z [err]  2026-01-06 22:24:43,737 - elevenlabs_ws_service - WARNING - ⚠️  [TIMING] ElevenLabs timeout waiting for first chunk (2.5s) - No audio received!
2026-01-06T22:24:43.738947577Z [err]  2026-01-06 22:24:43,737 - persistent_tts_service - WARNING - ⚠️ [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] Receiver got 0 chunks for sentence #3! interrupted=False
2026-01-06T22:24:44.135506636Z [err]  2026-01-06 22:24:43,852 - persistent_tts_service - INFO - 🔇 [Call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA] FLOOR RELEASED (is_holding_floor=False)
2026-01-06T22:24:46.399901578Z [err]  2026-01-06 22:24:46,397 - server - INFO - 🔤 RAW TOKENS: [" S"?]
2026-01-06T22:24:46.399907152Z [err]  2026-01-06 22:24:46,397 - core_calling_service - INFO - ⏱️ SILENCE TIMER RESET (user started speaking) for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA
2026-01-06T22:24:46.399911351Z [err]  2026-01-06 22:24:46,397 - core_calling_service - INFO - 🔊 Silence timer reset for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA (user started speaking)
2026-01-06T22:24:46.399915866Z [err]  2026-01-06 22:24:46,397 - core_calling_service - INFO - 👤 User started speaking for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA
2026-01-06T22:24:46.399920167Z [err]  2026-01-06 22:24:46,397 - server - WARNING - Failed to update user_has_spoken in Redis: cannot access local variable 'redis_svc' where it is not associated with a value
2026-01-06T22:24:46.399924102Z [err]  2026-01-06 22:24:46,397 - server - INFO - 🔍 PARTIAL TRANSCRIPT: 'S' | Generating: False
2026-01-06T22:24:46.546616075Z [err]  2026-01-06 22:24:46,543 - server - INFO - 🔤 RAW TOKENS: [" S"?, "ure"?]
2026-01-06T22:24:46.546621073Z [err]  2026-01-06 22:24:46,544 - server - INFO - 🔍 PARTIAL TRANSCRIPT: 'Sure' | Generating: False
2026-01-06T22:24:46.598946792Z [err]  2026-01-06 22:24:46,596 - server - INFO - 🔤 RAW TOKENS: [" S"✓, "ure"✓, "."✓, "<end>"✓]
2026-01-06T22:24:46.598954827Z [err]  2026-01-06 22:24:46,596 - server - INFO - 🎯 Endpoint detected: <end> token received
2026-01-06T22:24:46.598959690Z [err]  2026-01-06 22:24:46,597 - server - INFO - 🧹 Cleaned transcript: ' S ure .' -> 'Sure.'
2026-01-06T22:24:46.598965296Z [err]  2026-01-06 22:24:46,597 - server - INFO - 📥 FINAL TOKENS: 'Sure.' (3 tokens)
2026-01-06T22:24:46.598974069Z [err]  2026-01-06 22:24:46,597 - server - INFO - 🎤 Soniox final transcript: 'Sure.'
2026-01-06T22:24:46.598978256Z [err]  2026-01-06 22:24:46,597 - server - INFO - 🔍 FILTER CHECK: words=1, is_filler=True, is_garbled=False, tts_speaking=False, time_until_done=0.0s, generating=False, playbacks=0, is_active=False
2026-01-06T22:24:46.598982362Z [err]  2026-01-06 22:24:46,597 - server - INFO - 🚀 Spawned tracked background task for endpoint processing
2026-01-06T22:24:46.598987208Z [err]  2026-01-06 22:24:46,597 - server - INFO - ⏱️ [22:24:46.597] 📝 FINAL TRANSCRIPT RECEIVED: 'Sure.'
2026-01-06T22:24:46.598991784Z [err]  2026-01-06 22:24:46,597 - server - INFO - ⏱️ [22:24:46.597] STT endpoint detection latency: 13ms
2026-01-06T22:24:46.598996394Z [err]  2026-01-06 22:24:46,597 - server - INFO - ⏱️ [22:24:46.597] 🎤 USER STOPPED SPEAKING - Beginning processing pipeline
2026-01-06T22:24:46.599000701Z [err]  2026-01-06 22:24:46,597 - server - INFO - ⏱️ User spoke at 1767738286.597344
2026-01-06T22:24:46.599005250Z [err]  2026-01-06 22:24:46,598 - redis_service - INFO - 📦 Stored call data in Redis: v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA (TTL: 3600s)
2026-01-06T22:24:46.599009045Z [err]  2026-01-06 22:24:46,598 - server - INFO - 👤 User has spoken - aiSpeaksAfterSilence timer cancelled if pending
2026-01-06T22:24:46.599014265Z [err]  2026-01-06 22:24:46,598 - server - INFO - ✅ Agent SILENT - User said 1 word(s): 'Sure.' - Processing...
2026-01-06T22:24:46.610076949Z [err]  2026-01-06 22:24:46,609 - server - INFO - 🎤 Endpoint detected by Soniox - processing transcript: Sure.
2026-01-06T22:24:46.610087854Z [err]  2026-01-06 22:24:46,609 - core_calling_service - INFO - 👤 User stopped speaking for call v3:khay0-kcVBpEpUMPoroFfyJp8VOkWvUgehcBLbqf6dBPGuTDVaUaHA
2026-01-06T22:24:46.610095147Z [err]  2026-01-06 22:24:46,609 - server - INFO - ✅ User starting new turn - resetting agent speaking flag
2026-01-06T22:24:46.610102487Z [err]  2026-01-06 22:24:46,609 - server - INFO - ⏱️ [TIMING] STT_START: User last audio packet received
